Date,Close_fund,Close_rfr
2021-09-21,664.0,0.24
2021-09-22,669.0,0.24
2021-09-23,674.0,0.24
2021-09-24,667.5,0.24
2021-09-27,670.0,0.24
2021-09-28,662.8,0.24
2021-09-29,667.6,0.24
2021-09-30,657.4,0.23
2021-10-01,649.9,0.24
2021-10-04,645.0,0.25
2021-10-05,654.0,0.25
2021-10-06,640.1,0.25
2021-10-07,650.5,0.63
2021-10-08,657.4,0.65
2021-10-11,652.4,0.66
2021-10-12,649.0,0.67
2021-10-13,653.0,0.68
2021-10-14,660.0,0.68
2021-10-15,665.0,0.69
2021-10-18,663.4,0.69
2021-10-19,665.8,0.69
2021-10-20,667.0,0.7
2021-10-21,668.0,0.7
2021-10-22,669.3,0.7
2021-10-25,671.3,0.7
2021-10-26,678.0,0.71
2021-10-27,679.6,0.72
2021-10-28,675.5,0.72
2021-10-29,676.1,0.74
2021-11-02,687.2,0.78
2021-11-03,684.4,0.84
2021-11-04,690.0,1.26
2021-11-05,691.1,1.56
2021-11-08,688.0,1.55
2021-11-09,692.0,1.57
2021-11-10,692.8,1.58
2021-11-12,697.5,1.61
2021-11-15,700.0,1.62
2021-11-16,706.9,1.64
2021-11-17,708.0,1.65
2021-11-18,707.4,1.66
2021-11-19,709.8,1.69
2021-11-22,712.2,1.68
2021-11-23,701.0,1.7
2021-11-24,694.5,1.72
2021-11-25,694.0,1.82
2021-11-26,678.1,1.91
2021-11-29,670.1,1.99
2021-11-30,665.6,2.06
2021-12-01,667.0,2.11
2021-12-02,657.2,2.18
2021-12-03,651.1,2.21
2021-12-06,661.6,2.24
2021-12-07,677.0,2.26
2021-12-08,674.0,2.27
2021-12-09,674.4,2.27
2021-12-10,675.2,2.3
2021-12-13,676.7,2.31
2021-12-14,669.8,2.32
2021-12-15,668.0,2.33
2021-12-16,695.0,2.35
2021-12-17,672.5,2.35
2021-12-20,660.0,2.37
2021-12-21,668.2,2.4
2021-12-22,674.0,2.4
2021-12-23,683.0,2.41
2021-12-27,681.0,2.48
2021-12-28,686.0,2.51
2021-12-29,680.2,2.5
2021-12-30,684.2,2.51
2022-01-03,688.3,2.56
2022-01-04,690.0,2.59
2022-01-05,695.0,2.62
2022-01-07,675.4,2.63
2022-01-10,669.5,2.69
2022-01-11,677.2,2.72
2022-01-12,679.1,2.74
2022-01-13,679.3,2.75
2022-01-14,675.4,2.77
2022-01-17,673.0,2.79
2022-01-18,671.8,2.8
2022-01-19,668.0,2.81
2022-01-20,667.5,2.83
2022-01-21,660.0,2.85
2022-01-24,642.2,2.89
2022-01-25,648.9,2.91
2022-01-26,663.0,2.94
2022-01-27,660.0,2.96
2022-01-28,652.9,2.99
2022-01-31,661.1,3.02
2022-02-01,667.8,3.04
2022-02-02,665.5,3.06
2022-02-03,653.6,3.1
2022-02-04,644.7,3.11
2022-02-07,646.0,3.13
2022-02-08,643.1,3.17
2022-02-09,652.1,3.23
2022-02-10,653.0,3.28
2022-02-11,652.3,3.3
2022-02-14,637.0,3.32
2022-02-15,647.9,3.38
2022-02-16,646.7,3.39
2022-02-17,645.0,3.43
2022-02-18,641.3,3.44
2022-02-21,626.0,3.47
2022-02-22,626.7,3.48
2022-02-23,623.1,3.5
2022-02-24,615.0,3.55
2022-02-25,622.0,3.59
2022-02-28,628.0,3.65
2022-03-01,624.0,3.67
2022-03-02,637.0,3.69
2022-03-03,617.0,3.73
2022-03-04,619.9,3.78
2022-03-07,610.0,3.81
2022-03-08,591.5,3.91
2022-03-09,611.7,4.03
2022-03-10,604.5,4.18
2022-03-11,614.5,4.22
2022-03-14,618.7,4.3
2022-03-15,615.1,4.33
2022-03-16,629.7,4.35
2022-03-17,626.0,4.37
2022-03-18,630.3,4.4
2022-03-21,630.0,4.43
2022-03-22,633.7,4.46
2022-03-23,628.7,4.48
2022-03-24,634.6,4.52
2022-03-25,631.0,4.6
2022-03-28,637.9,4.66
2022-03-29,641.0,4.72
2022-03-30,634.9,4.74
2022-03-31,627.0,4.77
2022-04-01,626.5,4.84
2022-04-04,626.5,4.88
2022-04-05,625.8,4.9
2022-04-06,611.1,4.92
2022-04-07,615.0,5.26
2022-04-08,616.7,5.32
2022-04-11,615.3,5.37
2022-04-12,612.7,5.43
2022-04-13,608.3,5.47
2022-04-14,614.2,5.51
2022-04-19,615.0,5.57
2022-04-20,620.5,5.65
2022-04-21,629.2,5.68
2022-04-22,616.6,5.74
2022-04-25,605.7,5.79
2022-04-26,605.9,5.84
2022-04-27,606.0,5.88
2022-04-28,610.2,5.95
2022-04-29,614.0,6.05
2022-05-02,611.0,6.14
2022-05-04,610.6,6.24
2022-05-05,612.5,6.34
2022-05-06,595.5,6.33
2022-05-09,579.0,6.31
2022-05-10,595.3,6.36
2022-05-11,588.9,6.39
2022-05-12,595.8,6.4
2022-05-13,611.3,6.41
2022-05-16,601.8,6.42
2022-05-17,613.0,6.44
2022-05-18,608.1,6.45
2022-05-19,599.0,6.45
2022-05-20,608.2,6.46
2022-05-23,602.5,6.48
2022-05-24,596.9,6.5
2022-05-25,603.6,6.51
2022-05-26,608.7,6.53
2022-05-27,611.9,6.54
2022-05-30,621.0,6.56
2022-05-31,613.4,6.59
2022-06-01,614.7,6.61
2022-06-02,616.3,6.64
2022-06-03,618.0,6.66
2022-06-06,625.2,6.7
2022-06-07,618.9,6.72
2022-06-08,615.4,6.74
2022-06-09,607.3,6.76
2022-06-10,592.0,6.77
2022-06-13,580.0,6.78
2022-06-14,579.9,6.81
2022-06-15,589.8,6.84
2022-06-17,573.5,6.88
2022-06-20,571.1,6.91
2022-06-21,575.3,6.94
2022-06-22,575.0,6.97
2022-06-23,566.8,6.98
2022-06-24,574.9,6.98
2022-06-27,573.7,7.0
2022-06-28,580.0,7.03
2022-06-29,567.5,7.05
2022-06-30,555.6,7.05
2022-07-01,563.0,7.05
2022-07-04,559.8,7.08
2022-07-05,555.1,7.1
2022-07-06,563.1,7.12
2022-07-07,567.5,7.14
2022-07-08,578.0,7.08
2022-07-11,575.9,7.0
2022-07-12,575.2,6.99
2022-07-13,584.0,6.99
2022-07-14,559.7,7.0
2022-07-15,578.0,7.0
2022-07-18,577.0,7.0
2022-07-19,584.0,7.01
2022-07-20,584.2,7.0
2022-07-21,581.7,7.0
2022-07-22,587.8,7.0
2022-07-25,580.7,7.0
2022-07-26,576.8,7.0
2022-07-27,592.0,7.0
2022-07-28,589.6,7.01
2022-07-29,593.3,7.01
2022-08-01,591.3,7.01
2022-08-02,588.0,7.01
2022-08-03,586.0,7.01
2022-08-04,601.0,7.02
2022-08-05,598.1,7.02
2022-08-08,601.0,7.03
2022-08-09,592.7,7.03
2022-08-10,595.3,7.03
2022-08-11,598.9,7.03
2022-08-12,598.5,7.03
2022-08-16,605.3,7.02
2022-08-17,600.0,7.03
2022-08-18,599.0,7.04
2022-08-19,601.0,7.04
2022-08-22,586.5,7.06
2022-08-23,587.0,7.05
2022-08-24,586.9,7.06
2022-08-25,588.5,7.06
2022-08-26,579.0,7.07
2022-08-29,568.0,7.08
2022-08-30,580.0,7.1
2022-08-31,568.3,7.11
2022-09-01,554.4,7.14
2022-09-02,566.2,7.15
2022-09-05,559.0,7.16
2022-09-06,567.0,7.16
2022-09-07,566.4,7.16
2022-09-08,562.2,7.16
2022-09-09,572.0,7.15
2022-09-12,580.5,7.15
2022-09-13,580.5,7.15
2022-09-14,570.0,7.15
2022-09-15,569.0,7.15
2022-09-16,559.4,7.15
2022-09-19,555.0,7.15
2022-09-20,555.4,7.14
2022-09-21,561.8,7.15
2022-09-22,563.0,7.14
2022-09-23,542.7,7.15
2022-09-26,546.0,7.16
2022-09-27,540.0,7.16
2022-09-28,545.0,7.17
2022-09-29,539.3,7.18
2022-09-30,542.9,7.21
2022-10-03,545.0,7.28
2022-10-04,562.4,7.31
2022-10-05,559.5,7.33
2022-10-06,564.3,7.25
2022-10-07,557.1,7.19
2022-10-10,555.6,7.19
2022-10-11,552.5,7.2
2022-10-12,552.0,7.21
2022-10-13,549.0,7.28
2022-10-14,565.0,7.31
2022-10-17,565.0,7.33
2022-10-18,576.3,7.34
2022-10-19,569.0,7.36
2022-10-20,564.4,7.4
2022-10-21,557.6,7.43
2022-10-24,573.0,7.44
2022-10-25,572.0,7.45
2022-10-26,579.0,7.43
2022-10-27,581.0,7.46
2022-10-28,580.0,7.48
2022-10-31,582.5,7.51
2022-11-02,581.6,7.53
2022-11-03,572.9,7.56
2022-11-04,588.9,7.59
2022-11-07,589.5,7.61
2022-11-08,595.0,7.59
2022-11-09,596.1,7.59
2022-11-10,614.4,7.5
2022-11-14,629.0,7.42
2022-11-15,628.5,7.42
2022-11-16,622.3,7.4
2022-11-17,621.5,7.39
2022-11-18,629.0,7.4
2022-11-21,628.4,7.37
2022-11-22,630.0,7.36
2022-11-23,628.9,7.34
2022-11-24,633.1,7.32
2022-11-25,631.0,7.31
2022-11-28,625.4,7.3
2022-11-29,625.0,7.31
2022-11-30,624.0,7.28
2022-12-01,631.0,7.25
2022-12-02,630.0,7.24
2022-12-05,630.0,7.22
2022-12-06,627.1,7.2
2022-12-07,622.6,7.19
2022-12-08,620.0,7.18
2022-12-09,624.0,7.16
2022-12-12,622.7,7.14
2022-12-13,638.3,7.1
2022-12-14,629.0,7.09
2022-12-15,612.0,7.08
2022-12-16,605.6,7.06
2022-12-19,606.7,7.06
2022-12-20,603.1,7.06
2022-12-21,607.0,7.05
2022-12-22,600.3,7.05
2022-12-23,602.5,7.04
2022-12-27,609.0,7.03
2022-12-28,606.7,7.03
2022-12-29,620.0,7.02
2022-12-30,633.0,7.02
2023-01-02,608.8,7.01
2023-01-03,619.8,7.01
2023-01-04,624.0,7.0
2023-01-05,629.3,6.99
2023-01-09,645.0,6.96
2023-01-10,644.2,6.99
2023-01-11,650.0,6.95
2023-01-12,654.5,6.95
2023-01-13,654.5,6.92
2023-01-16,659.0,6.92
2023-01-17,663.5,6.93
2023-01-18,666.7,6.91
2023-01-19,655.0,6.93
2023-01-20,657.6,6.92
2023-01-23,660.5,6.91
2023-01-24,657.0,6.93
2023-01-25,658.0,6.93
2023-01-26,662.4,6.95
2023-01-27,660.4,6.94
2023-01-30,662.4,6.95
2023-01-31,661.9,6.95
2023-02-01,662.2,6.95
2023-02-02,673.9,6.93
2023-02-03,673.9,6.92
2023-02-06,674.0,6.91
2023-02-07,666.0,6.92
2023-02-08,677.5,6.94
2023-02-09,685.9,6.94
2023-02-10,678.1,6.93
2023-02-13,684.0,6.92
2023-02-14,685.7,6.93
2023-02-15,680.6,6.93
2023-02-16,690.0,6.94
2023-02-17,695.0,6.93
2023-02-20,682.5,6.96
2023-02-21,678.0,6.94
2023-02-22,676.0,6.94
2023-02-23,683.0,6.94
2023-02-24,667.0,6.94
2023-02-27,674.0,6.94
2023-02-28,676.6,6.94
2023-03-01,665.2,6.94
2023-03-02,667.5,6.94
2023-03-03,678.9,6.95
2023-03-06,683.4,6.94
2023-03-07,680.0,6.94
2023-03-08,678.5,6.93
2023-03-09,678.8,6.93
2023-03-10,678.0,6.93
2023-03-13,653.7,6.92
2023-03-14,664.1,6.93
2023-03-15,646.0,6.92
2023-03-16,653.7,6.92
2023-03-17,644.3,6.9
2023-03-20,654.0,6.9
2023-03-21,661.0,6.9
2023-03-22,663.0,6.9
2023-03-23,656.6,6.9
2023-03-24,648.0,6.9
2023-03-27,658.0,6.9
2023-03-28,656.0,6.9
2023-03-29,665.1,6.9
2023-03-30,672.2,6.9
2023-03-31,679.7,6.89
2023-04-03,676.3,6.9
2023-04-04,678.9,6.9
2023-04-05,670.0,6.9
2023-04-06,676.0,6.9
2023-04-11,677.9,6.9
2023-04-12,680.0,6.9
2023-04-13,676.6,6.9
2023-04-14,679.1,6.9
2023-04-17,676.8,6.9
2023-04-18,681.0,6.9
2023-04-19,680.0,6.9
2023-04-20,672.5,6.9
2023-04-21,677.4,6.9
2023-04-24,679.0,6.9
2023-04-25,674.0,6.9
2023-04-26,670.0,6.9
2023-04-27,672.5,6.9
2023-04-28,674.8,6.9
